image_url,text
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Rhinanisodes planicollis.jpg,"35. Rhinanisodes planicollis, new species (pl 5, G).<br>Male: dertn black, moderately shiny, appendages diluted with red, setae pale,<br>inconspicuous,<br>Head not quite as long as its basal breadth, distinctly constricted on sides behind<br>eyes, constriction feebly impressed across dorsum and only slightly interrupting continuous<br>and otherwise evenly convex longitudinal dorsal contour of crown and front, when meas~<br>ured from above, the constriction length of an eye behind eyes as measured from above<br>and only half length of an eye behind eyes as measured from side<br> area behind constric~<br>tion minutely punctatc, area beyond constriction and interocular area densely punetate,<br>punctures small, their interstices narrow, some tending to be longitudinally conﬂuent<br><br>interocular area twice as broad as breadth of an eye measured from above, usually<br>slightly depressed<br> eyes separated from prothorax by length of an eye. Rormmi slightly<br>areuate, as long as head, not quite half as long as prothorax, evenly expanded to<br>antennae, thence slightly concavely expanded to apex, greatest apical breadth only about<br>one sixth greater than narrowest post-antenna] breadth<br> puncturation similar to that on<br>interocular area, but ﬁner beyond antennae, punctures usually distinctly longitudinally<br>conﬂuent behind antennae<br> antennae inserted slightly behind middle, distance between<br>insertion and eye three fourths or about as long as length of an eye<br> scrobes narrow,<br>their upper margins touching lower front edges of eyes, but scrobc hardly continued past<br>fore margin of eye. Antennae with scape reaching well past hind margin of eye to<br>cephalic constriction<br> ﬁrst funicular segment stouter than 2 and about as long as 2 plus 3,<br>2 about as long as 3 plus 4, 3 to 5 successively more transvers 5 about one fourth<br>broader than 3<br> club as long as four preceding segments. Prothoraa‘ pyritorm, distinctly<br>longer than broad (25:22), broadest at about basal third, base truncate, strongly<br>rounded on sides, rapidly narrowed beyond middle of apex, subapical constriction not very<br>deeply impressed, as viewed from above, apex only slightly more than half as broad as<br>greatest breadth of pronotum, disk distinctly depressed, hardly arcuate longitudinally,<br>subapical constriction shallowly, but usually rather distinctly impressed across dorsum<br><br>puncturation dense throughout, punctures moderate in size, their interstices narrower<br>or about as broad as their diameters. Elytm somewhat more than twice as long as broad<br>(5:2.25), twice as long as prothorax, subparallelasided in basal two ﬁfths, thence<br>arcuatc to broadly rounded apex<br> striac well deﬁned, slightly narrower than intervals on<br>disk, their punctures broader than grooves and crenulating sides of intervals, tenth stria<br>approximated by ninth above metacoxa, but continued narrowly to apex<br> intervals slightly<br>convex, each set with a row of minute punctures bearing minute, hardly discernible,<br>ﬂecklike setae, ninth interval costiiorm beyond second ventritc and there almost straight<br>and not curved upward, joining third interval at less than breadth of interval from apex.<br>Let/x with tibiae laterally compressed and expanded from base to apex, unci strongly<br>developed and with a well-developed tooth at inner apical angle<br> tarsi with third segment<br>slightly broader than second, truncate distally below and not at all lobed, fourth segment<br>slender and about as long as preceding segments together, Siam-inn with prosternum<br>almost twice as long in front of coxac as behind coxae, intercoxal process about twice as<br>broad as breadth of a coxa<br> densely punctate, punctures laterally conﬂuent in front of<br>coxae<br> mesosternum on same plane as metasternum, intercoxal process twice as broad as<br> <br>a coxa<br> metasternum densely punctate, interstices usually narrower than their diameter,<br>about three times as long between mid and bind coxae as breadth of a mesocoxa<br> meta—<br>coxae separated by twice breadth of a mesocoxa. Vent” with ﬁrst two ventrites rather<br>densely set with small punctures, ﬁrst broadly impressed in male<br> ventrites 3 and 4<br>coarsely punctate in their basal halves<br> ventrite 5 densely minutely punctate, ﬁnely setose.<br>Length, 1.7-1.8 mm<br> breadth, 0.5 min."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Himatinum bisetosum.jpg,"36. Himatiuum biSEtosum, new species (pl 4, G).<br>Derm coarsely reticulate, dull reddish brown to piceous black<br> setae conspicuous,<br>white or yellowish white.<br>Helld without a postocular constriction, only one third as long on sides from pro—<br>thorax to fore margins of eyes as basal breadth<br> eyes oval, about [our sevcnths as broad<br>as high, obliquely placed, their hind margins touching prothorax, separated by not quite<br>their heights below (6:7), their dorsal edges reaching to about half way between upper<br>margin of scrobe and top of rostrum<br> top of head meeting rostrum above top of eye,<br>separation well marked and angulate<br> crown coarsely reticulatei but shallowly and<br>indistinctly pnnctate<br> sparsely clothed with ﬁne, prostrate, anteriorly directed setae.<br>Rostriml almost straight, but slightly arcuate in apical fourth, subcylindrical, four ﬁfths<br>as long as prothorax in female, two thirds as long in male, about as high as broad at<br>antennae, subparallel-sided, slightly expanded at antennae, hardly expanded toward apex:<br>conspicuously, closely, longitudinally strigulated<br> setae arising from striac, erect, clavate,<br>coarser than those on crown<br> antennae inserted at slightly beyond basal fourth, dorsal<br>margin of scrobe straight and touching dorsal fourth of eye, lower margin directed<br>toward lower hind edge of eye, but not reaching eye. Ania-111102 with scape shorter than<br>funicle exclusive of club, touching [rout edge of eye<br> ﬁrst funicular segment about one<br>third longer than broad, triangular, as long as 2 plus 3 plus 4, 2 broader than long, 2 to 7<br>successively slightly broader<br> club not much broader than 7, as long as 3 to 7. Fromm-ax<br>longer than broad (3: 25), base and apex slightly convex, broadest between the basal<br>third and middle, arcuatcly narrowing front base to feeble subapical constriction, con»<br>striction not or hardly marked across dorsum which is almost straight and ﬂat in longitudi-<br>nal dorsal contour<br> disk ﬂattened, densely, shallowly punetate, punctures subconﬂuent and<br>individually indistinct, interstices much narrower than their diameters<br> setae of two types.<br>one type slender, more or less hairlikc, decumbent and directed medially, the other sub-<br>elevate, erect or suberect, middle of the apex not setose, Elytra slightly more than twice<br>as long as broad and slightly more than twice as long as prothorax, base subtruncate, but<br>broadly and shallowly cmarginate to seutellum, subparallel-sided to behind middle, thence<br>broadly rounded to apex, without any irregularities<br> striae about as broad as intervals on<br>disk, their punctures close, subquadrate, without evident setae, outer stria terminating<br>above metaeoxa or vaguely continued somewhat farther caudad<br> intervals ﬂat or slightly<br>convex, none conspicuously elevated, 9 evidently reaching 1 behind, 10 obliterated or<br>obscure behind metacoxa, each interval bearing a row of two types of setae, one type<br>erect and subspatulatc, the other type decumbent, narrow and sharp, 2, 4, 5, and 7 some-<br>times with tewer erect setae than the others. Leg: with numerous setae of two types, one<br>ﬁner and prostrate, the other coarser and erect<br> tibiae compressed, uuci large and stout,<br>evidently not mucronate<br> third tarsal segment as long as and about one third broader<br>than 2, subtruncate at apex, Stermmt densely, rather coarsely but shallowly punetatc,<br>punctures bearing decumbent or prostrate, mostly ﬁne setae<br> prosternurn three times as<br>long before as behind coxae, intercoxal process slightly broader than a coxa<br> mesosternurn<br>on a continuous plane with metasternum, densely punctate, intercoxal process slightly<br>broader than a coxa<br> metasternum twice as long between mid and hind coxae as breadth<br>of intercoxal process of mesosternum, metacoxae separated by slightly more than meso-<br>coxae. Venter with ﬁrst two ventrites broadly depressed down middle in male, more<br>tumid in female, puncturation and vestiture similar to that of the metasteruum<br> ventrites<br>3 add 4 each with a row of coarse punctures at their bases and a row of ﬁne punctures<br>at their apices<br> ventrite S densely set with setiferous punctures. Length, 2.1-2.5 mm<br><br>breadth, 0.70-0.75 mm"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Usingerius maculatus.jpg,"11. Usingerius maculatus, new species (pl. 6, A, B).<br>Dcrm pale to dark reddish brown, appendages usually mostly yellowish but often<br>suﬁused with black<br> rather densely clothed with squainules, cephalic vestiture golden<br><br>pronotum either with entirely golden and pale yellon vestitnre or variably sui’fused with<br>dadocolored squamules<br> elytra subject to great variation in color pattern of vestiture,<br>variably marked with areas of golden, pale yellow, whitish and dark brown squamules<br><br>scutellum with dense squainules and paler than its surrounding area<br> vestiture of legs and<br>underside white to yellowish.<br>Head with crown coarsely i-eticulate, ﬁnely and densely punetate<br> interocular area<br>about one fourth as broad as an eye measured from front, derm concealed by vestiturc<br><br>eyes quite prominently protuberant. Rostrum gradually and slightly widened from base to<br>apex, apex only slightly broader than base, one third longer then pronotuin. in male, one<br>and three ﬁfths as long in female, gently arcuatc from base to apex<br> antennae inserted<br>slightly beyond middle in female, slightly in front of apical third in male<br> with two ﬁnely<br>punctate striae on either side above scrobe from base to antennae in female, otherwise<br>shiny and impunctatc dorsally<br> these striae much more coarsely punctate in male, their<br>intervals appearing as carinae, and with prostrate setae to antennae, otherwise ﬁnely<br>punetate, Antennae with club of scape subequal in size and shape to ﬁrst funicular segment<br><br>funicle with ﬁrst segment as long as 2 plus 3, half as broad as long at rounded apex, 2<br>almost as long as 3 plus 4, 3 to 6 subsequal<br> club as long as preceding ﬁve funicular seg—<br>ments, constrictions and sutures between the three basal segments quite distinct Prnthomx<br>much broader than long (8 :5 to 7:4), broadest just in front of base, base with a’ distinct<br>prescutellar lobe, sides broadly rounded to apical fourth, thence conspicuously constricted,<br>constriction not distinctly impressed across dorsum<br> densely set with small, coarse punc'<br>turcs<br> squamulcs prostrate, directed anteriorly. Elytm ﬁve eighths as broad as long, three<br>times as long as prothorax<br> dorsal contour slightly impressed at basal third, base sub—<br>trnncate between scutellar emargination and rounded humeri, subparallel on sides to about<br>middle thence broadly rounded to apices<br> striae well marked throughout, the punctures<br>slightly broader than their Striae <br> intervals slightly convex, more strongly so laterad and<br>eaudad, squamules prostrate, those along median lincs directed straight back, those on<br>sides directed obliquely inward and backward. Legs rather loosely clothed with rather<br>shagg ' hair, with femoral tooth large, triangular, as high along outer edge as breadth of<br>apex of a tibia<br> tarsi with inner process of each claw reaching to about apical fourth of<br>claw. Stemum densely clothed with hair<br> with mesosternal process slightly protuberant <br><br>metasternum only slightly impressed in female, deeply canaliculately impressed down<br>middle in male. thzr with ﬁrst ventrite but slightly depressed in female, but with canalicu—<br>lation very conspicuously continued from metasternum through second ventrite in male,<br>canaliculate area almost free from hair, but with long, erect, curved hair along sides, more<br>or less arched across canal<br> hair subcrect or erect down middle of all ventrites in male,<br>but mostly decumbent or slightly inclined in female<br> ventrites minutely punctate through—<br>out. Pygidium hidden in female, usually broadly exposed in male and in that sex coarsely<br>and densely punctate and with a slightly raised apical area. Length, 22.5 mm<br> breadth,<br>12—13 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Trigonops incrinita.jpg,"pattern, some of distal interstices bearing small, low tubercles<br> setae few, small, hardly<br>discernible. Elymz three fourths as broad as long, twice as long as prothomx, broadly<br>rounded on sides from subtruneate or concave base to about apical third, thence sharply<br>narrowed to apex, broadest before middle<br> discal striae shallow, almost concealed by<br>scaling in some places, distinctly deeper on lateral declivities, their discal punctures rather<br>deep, striae often not impressed between them, some near the base sometimes with low<br>tubercles at their bases<br> discal intervals quite ﬂat, scaling very dense, almost imbricated,<br>scales mostly angular, ﬂat, appearing rather dull because of their minute reticulation,<br>without discal setae, with only a few sctae on declivity, Legs with hind femora reaching<br>to or behind middle of ﬁfth ventrite, broadest part of club slightly more than twice as<br>broad as base and at ﬁve eigliths of distance between base and apex, densely squamose,<br>setae closely appresscd to derm and not slanting or erect<br> hind tibiae almost straight on<br>outer side from base to apical expansion, densely squamose. setae decumbent or but slightly<br>slanting away from (lerm. Sic/1mm with prostcrnum about one half as long from anterior<br>margin to fore edge of coxal cavity as distance between hind margin and cavity, inter—<br>coxal process one fourth to one third as broad as a coxa, densely squamose, densely punc-<br>tate<br> inesostcruum densely squamose excepting a small hare area just above coxa<br> meta—<br>sternum one third to one half as long between mid and hind coxae as breadth of a meso~<br>coxa, densely squamose from inner margins of coxae outward, less densely toward middle,<br>rather closely punctatc, setae decumbent. Venter with ﬁrst ventrite free from scales in<br>middle, densely clothed laterally, punctures separated by interstices about as broad as their<br>diameters, setae rather long, decumhent<br> second ventrite sculptured and setose as the ﬁrst,<br>but with denser scaling medially<br> third and fourth ventrites sculptured and evidently setose<br>for their entire breadths<br> Ventrite 5 coarsely and densely punctate, densely setose, most of<br>setae deeumbent, but with some long erect setac near apex, with only a few scattered scales.<br>Length, 4.5—5.0 mm<br> breadth, 25-30 mm.<br>7. Trigonops incrinita, new species (pl. 1, C )i<br>Dorm dark reddish brown to black<br> scaling basically white or grayish white, normally<br>almost entirely concolorous, but when abraded appearing blotched or tessellated with small<br>to large black areas<br> elytra usually with a vague post-median V of denser scaling.<br>Head with the front densely squamose, scaling concealing puncturation which is<br>evidently ﬁne and shallow, setae inconspicuous<br> eyes rather ﬂatly convex, not strongly<br>interrupting longitudinal lateral cephalic outline, as long or slightly longer than narrowest<br>intcrocular breadth. Rormmi with area between transrostral carina and basal suture<br>slightly to distinctly convex longitudinally, either distinctly impressed below level of earina<br>or continuous in outline with apical part of rostrum, with a ﬁne. median carina, about<br>three fourths to almost as long between the carina and basal suture as the interocular<br>breadth<br> apical declivitous part densely but not coarsely punctate, with numerous scales at<br>base and scattered scales distallyi Antennae with scape densely squamose, closely set with<br>decuinbent sctae, the tips of most of which touch derm, longer than fuuielc to slightly<br>longer than funicle plus ﬁrst segment of club<br> iunicle with lengths of segments as follows:<br>(1, 1‘4) (2, 1.3) (3, 1.1) (4, 1.0) (5, 0‘9) (6, 0,8) (7, 07)<br> club rather stoutly oval,<br>slightly shorter than preceding three funicular segments I’mﬂzarux as long as broad,<br>broadest at or slightly behind middle, subequally narrowed toward base and apex, disk<br>gently convex sometimes just perceptibly ﬂattened along middle in basal halt<br> discal<br>punctures comparatively rather small, separated by interstices about as broad or broader<br>than their diameters, concealed by (tense scaling, scales angular and forming a reticulate"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Menectetorus vitiensis.jpg,"Menectetorus vitiensis (Zimmerman), new combination.<br>Chaetecteforus m'n'emis Zimmerman, Haw. Ent. Soc, Proc‘ 9(3) :447,<br>ﬁg.1,1937. Fiji‘"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Athesapeuta ulvae.jpg,"13. Athesapeuta ulvae, new species (pl. 6, C) a<br>Dem dark reddish brown to black, appendages reddish, pronotum usually quite shiny<br>black on disk, elytra black down middle in non- squamose a1 cas but reddish on squamose<br>sides beyond fourth or ﬁfth intervals at least, sternum usually more reddish than venter:<br>squamae white or pale yellow, forming following dorsal patterns: sides of pronotum<br>densely clothed from base to apex beyond ﬁfth or sixth elytral intervals, usually with a<br>few scales at base of interval 2, a dense patch at base of interval 3 followed a short distance<br>by loose scaling, a dense conspicuous patch of broader squamae over intervals 2—5 just<br>before apical third, intervals 1-3, and sometimes 4 in part, otherwise bare of scales, except—<br>ing a few at apex only, outer intervals all with one or two rows of squaniac from base to<br>apex, most outstanding marks being patches of scales at bases of third intervals and those<br>on either side behind middlei<br>Head with crown with minute, widely spaced punctures bearing minute setae, without<br>scales<br> line of separation of head and rostrum shallowly impressed and not making an<br>abrupt groove<br> with a patch of equal-nae along inner margin of eye Rostrum measured<br>from apex to top of eyes as long as pronoturn plus scutellum in male, one ﬁfth longer than<br>pronotum in female, strongly arcuale, almost evenly and slightly expanded on sides from<br>base to apex, laterally compressed at base, but becoming dorso-vcntrally depressed beyond<br>antennae<br> with ﬁne punctures except on sides behind antennae, punctures arranged in three<br>lines above each scrobe. Antennae with ﬁrst funicular segment as long as 2 plus 3 plus 4,<br>almost four times as long as broad, 2 not quite as long as 3 plus 4, 3-7 each successively<br>slightly shorter and more transverse<br> club about as long as preceding ﬁve funicular seg»<br>ments. Prntlmrax slightly broader than long (2.5:22), very slightly arcuatc, almost<br>straight on sides from base to about apical seventh, thence conspicuously constricted and<br>narrowed to apex, constriction shallowly and broadly interrupting longitudinal dorsal out«<br>line which is otherwise gently convex and highest behind middle, apex sinuous, three ﬁfths<br>as broad as base<br> base rather strongly bisinuate<br> discal puncturation, on bare area, not at<br>all coarse, punctures small. round, separated by interstices at least as bread as their<br>diameters and bearing minute, hardly discernible punctures<br> puncturation coarse, dense<br>and rough on squamose areas and laterally<br> squamae appressed, broad and spatulate.<br>Suttellztm- usually triangular behind, bare, variably impressed. Elytm about six sevenths as<br>broad as long, one and three fourths as long as prothorax, base strongly bisinuate, broadest<br>at apices of poorly defined hurneri, thence very slightly narrowed within apical third, thence<br>broadly rounded to apex, without any subapical constriction or posterior calli<br> striae about<br>a third as broad as intervals, their punctures indistinct behind middle but slightly indenting<br>margins of intervals near base and on sides<br> intervals ﬂat, quite shiny, their punctures<br>minute in non~squamose areas and there bearing minute setae, arranged in one or two<br>irregular lines, those bearing squamae coarser<br> squamac prostrate, spatulate, quite broad.<br>Lch with fenlora. closely set with punctures bearing prostrate, lanceolate, squamiiorrn<br>«setae, edentate<br> tibiae with ﬁner squamiform setae than femora, all edentate in middle, not<br>carinate<br> unci strongly developed, teeth at inner apical angles distinct. Slernum with pro-<br>sternum coarsely and densely punctate, punctures bearing spatulate or subspatulatc squanlae,<br>anterior transverse impression strong and deep<br> mesosternum coarsely and densely punc-<br>tate and squamose, intercoxal process broader than a coxa<br> metasternum as long between<br>mid and hind coxae as breadth of a mesocoxa, episternum densely squamose, punctures<br>denser outside of coxae, smaller and bearing,r smaller setae between coxzte. Veriﬁer with<br>ﬁrst ventrite distinctly ﬂattened and slightly concave in male, tumid in female<br> entire ventcr<br>rather densely punctate except along middle where punctures are smaller, fewer and bear<br>finer setae, setae becoming broader and squamiform laterallyi Pygidimn coarsely and<br>densely punctate, densely setose, subheniispherical in ventral outline and one third broader<br>than long in male, longer in female. Length, 2—3 mm. <br> breadth. 1-1.6 mm."
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Amblycnemus dentipes.jpg,"12. Amblycnemus dentipes, new species (pl 6, F )<br>Derm black, with antennae, apices of tibiae and tarsi yellowish<br> apex of p1ouotun1<br>and occasionally a variable part of disk yellowish<br> elytra with three variable, irregular,<br>entire or broken transverse yellow fasciae, one at base, one before, and one just behind<br>middle, apex also often yellowish, derm varying from mostly black with but small areas<br>of yellow to mostly yellow with small areas of black<br> vestiture white or pale yellow.<br>Head with crown coarsely reticulate, minutely punctate, rather loosely and evenly<br>clothed with prostrate anteriorly directed squaniiform sctae<br> front with a row of curved,<br>dorsally directed squamules along inner margins of eyes, slightly more than half breadth<br>of an eye, measured from the trout. Rostrum in male one ﬁfth longer than pronotum,<br>coarsely reticulate throughout, with three prominent striae on either side between median<br>line and scrobes from base to near antennae bearing coarse, curvcd dorsally or basally<br>inclined squamules<br> female with rostrum almost a third longer than pronotum, ﬁnely aluta-<br>eeous and quite shiny, lateral striae, excepting one next to scrobc, liner and bearing<br>shorter, ﬁner, much less conspicuous setact Antennae inserted at apical ﬁfth of rostrum in<br>male, apical fourth in female<br> funicle with the ﬁrst segment as long as 2 plus about half of<br>3. 2 not quite as long as 3 plus 4, 4 longer than 5, 5 and 6 subequal, submoniliform<br> club<br>about as long as preceding four funicular segments. Pratharax about one fifth broader<br>than long, broadest at about middle, strongly rounded on sides in basal two thirds then<br>strongly constricted, constriction shallowly impressed across dorsum, apex truncate dor~<br>sally, oblique laterally, base almost truncate, but very fcebly concave on either side of<br>middle<br> densely and coarsely punctate throughout, interstices obviously narrower than<br>punctures<br> with scattered, anteriorly directed, decumbent squamules interspersed with ﬁne<br>hairlike setae, squamules coarser near base, Smtellmn rounded, convex, bare, dull. Elytra<br>about two thirds as broad as long, three times as long as prothorax, gently arcuate in<br>longitudinal dorsal outline, base shallowly bisinuate, subparallel-sided from roundly rec»<br>tangular humeri to beyond middle, conjointly and broadly rounded at apex<br> striae broad<br>and deep, their punctures subquadrate, tenth stria terminating above metacoxa<br> intervals<br>distinctly convex, each with a row of conspicuous, posteriorly directed, curved, dccumbcnt<br>squamiform setae. Lag: with thc femora each with a long, narrow, sharp, strongly devel-<br>oped, conspicuous tooth near distal third, coarsely reticulate, coarsely but indistinctly<br>punctate, punctures bearing conspicuous, curved, decumbent setae<br> all tibiae unarmed at<br>their apices in female, mid and hind tibiae armed at inner apical angle with a distinct<br>mucro in male. Stenmm with presternal canal with low, inconspicuous side walls, cavity,<br>as well as median post coxal piece, densely clothed with compound, feathery scales, coxae<br>separated by about breadth of apex of antennal scape<br> intcrcoxal process of mesosternum<br>almost vertical at fore edge of coxae, coxae not quite separated by as much as brcadth of<br>a coxa<br> metasternum coarsely and densely punctate on sides, coarsely punctate along"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Oxydema longulum.jpg,"40. Oxydema lengulum (Boheman), Zimmerman, B. P. Bishop Mus, Oee.<br>Papers 15(25) :287, 1940 (pl. 4, C).<br>Ix’hymnlu: longulu: Boheman, Eugenies Resa, 149, 1859.<br>Pseudolus longulm (Bohemzm) Sharp, Roy. Duh. Soc, Trans, II, 3: 190.<br>pl. 5, ﬁg, 33, 1855.<br>This species is Widely spread in eastern Oceania but has not heretofore<br>been recorded from so far west as Guam. One specimen, Yigo, from a seed<br>cluster of a palm (Cuccot/Lr'inax?), Nov. 13, 1936, Swezey.<br>This species can be separated from O. fuxz‘forme with the unaided eye<br>because of its usually stouter form and smoother appearance. 0. fusifm'me"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Choerorrhinodes marshalli.jpg,"31. Chocrorrhinodes marshalli, new species (pl. 4, E).<br>Derm predominantly dull, coal black, with antennae, apices oi tibiae and tarsi reddish<br><br>setae white.<br>H and coarsely reticulate throughout<br> slightly constricted on sides at a diameter of an<br>eye behind eyes, the constriction not continued across dorsum, area behind constriction, at<br>least in part, punctate <br> densely, coarsely, reticulately, subconﬂuently punctate from con—<br>striction to rostrum<br> interocular area slightly depressed, two to almost three times as<br>broad as an eye when viewed from above<br> eyes quite prominent, separated from pro-<br>thorax for a distance about equal to twice length of an eye ROSh‘lﬂlt subcontinnons in<br>dorsal proﬁle with the interocular area<br> outline shallowly concavely continued to crown,<br>about three ﬁfths as long as pronotum. twice as long as broad, subparallel-sidcd from base<br>to antennae, slightly enlarged there, thence subparallel-sided to apex, apical breadth only<br>very slightly greater than narrowest postantennal breadth<br> coarsely reticulate, coarsely,<br>densely, conﬂuently pnnctate, ﬁnely, longitudinally strigate<br> antennae inserted at middle<br>in female, slightly behind middle in male, scrobes evanescent behind and without a delimit-<br>ing carina below base of eye. Antennas with scape not reaching much past middle of eye<br>and not extending to hind margin of eye<br> funicular segment 1 broader than, and about<br>twice as long as 2, 2 triangular in outline, narrow at base, almost as long as 3 plus 4, 375<br>each successively slightly more transverse<br> club about as long as or longer than the four<br>preceding segments. Protlwmx only slightly longer than broadJ base and apex subtrun—<br>cate, hasolateral angles obtusely rounded in basal fourth, thence almost straight, but<br>slightly arcuately narrowed, to about apical iourth, thence more strongly rounded to ieeble<br>subapical constriction, constriction only slightly interrupting dorsal contour which is<br>otherwise distinctly and evenly arcuate longitudinally<br> coarsely, densely, evenly, reticuv<br>lately punctate, discal punctures individually distinct, their interstices less than half as<br>broad as their diameters, individually distinctly and coarsely reticulate<br> setae minute and<br>inconspicuous. Elyira more than twice as long as broad (6: 2.5), and more than twice as<br>long as prothorax in same proportion, base subtmncatc, subparallel-sided in basal two<br>thirds, thence rounded to apex and with a slight subapical constriction<br> striae deep and<br>coarse, their punctures large and coarse, much broader than intervals, their setae normally<br>quite distinct, the lateral stria terminating at metaeoxa<br> intervals narrow and convex, each<br>hearing a. row oi ﬁne slanting, conspicuous, closely placed setae. ninth interval rather<br>abruptly costiform beyond apex of second ventritc and joined to third at a distance from<br>elytral apex. Legs with tibial unci very strongly developed, tooth at inner apical angle<br>minute<br> third tarsal segment deeply bilobed. Siemmn coarsely and densely punctate<br>throughout, punctures broader than their interstices<br> prosternum broadly depressed in<br>middle beyond coxae, intercoxal process slightly narrower than a coxa<br> metasternutn with<br>interstices of punctures shiny, intereoxal process of mesoeoxae as broad as a mesocoxa, as<br>long between mid and hind coxae as three times breadth of a mesocoxa<br> inctacoxae sep—<br>arated by two thirds the length of the metasternum between the mid and hind eoxae.<br>mer with the ﬁrst two Vcntrites tumid in the female, depressed down middle in male,<br>Coarsely and densely punctate as the nietasternuin, interstices shiny<br> ventrites 3 and 4"
https://github.com/aubreymoore/insects-of-guam-datamining/raw/master/b172/curculionidae-of-guam/merged_images/Trigonops insularis.jpg,"Trigonops insularis (Bohemian), new combination<br>C eleuthetes inmlar'i‘r Boheman, in Schoenherr’s Gen. Spec. Curc. 7(1) 1251,<br>1843. Male<br>Celemhetes spongicollis Fairmaire, Rev. 2001.. 505, 1849. Female. (New<br>synonym.)<br>Celenthetes griseus Fairmaire, Rev. 2001., 508, 1849. Male. (New syno~<br>nym.)<br>Elytrm'us xquamatu: Rainbow, Austr. Mus, Mem. 3 :92, 1897. Synonymy<br>by Marshall, Roy. Ent. Soc. London, Trans. 87(3) :69, 1938.<br>W There was considerable difﬁculty in drawing up the descriptions of the<br>Guam Trrigmwpx because of the variation found between the individuals of<br>some of the species."
